,CR Lhx5,Meis2 Adamts19,L5 PT VISp Chrna6,L5 PT ALM Slco2a1,L5 PT ALM Npsr1,L5 PT ALM Hpgd,L5 PT VISp Krt80,L5 PT VISp C1ql2 Cdh13,L5 PT VISp C1ql2 Ptgfr,L5 PT VISp Lgr5,L6 IT VISp Car3,L6 IT VISp Col23a1 Adamts2,L6 IT VISp Col18a1,L6 IT VISp Penk Col27a1,L6 IT VISp Penk Fst,L5 IT VISp Whrn Tox2,L5 IT VISp Hsd11b1 Endou,L5 IT VISp Col27a1,L5 IT VISp Batf3,L5 IT VISp Col6a1 Fezf2,L6 IT ALM Tgfb1,L6 IT ALM Oprk1,L5 IT ALM Gkn1 Pcdh19,L5 IT ALM Cpa6 Gpr88,L5 IT ALM Tmem163 Arhgap25,L5 IT ALM Tnc,L5 IT ALM Tmem163 Dmrtb1,L5 IT ALM Pld5,L5 IT ALM Lypd1 Gpr88,L5 IT ALM Cbln4 Fezf2,L4 IT VISp Rspo1,L2/3 IT VISp Rrad,L2/3 IT VISp Agmat,L2/3 IT VISp Adamts2,L2/3 IT ALM Sla,L2/3 IT ALM Ptrf,L5 IT ALM Npw,L2/3 IT ALM Macc1 Lrg1,L6 NP ALM Trh,L5 NP VISp Trhr Cpne7,L5 NP ALM Trhr Nefl,L5 NP VISp Trhr Met,L6 CT VISp Nxph2 Wls,L6 CT ALM Nxph2 Sla,L6 CT ALM Cpa6,L6 CT VISp Krt80 Sla,L6 CT VISp Gpr139,L6 CT VISp Ctxn3 Sla,L6 CT VISp Ctxn3 Brinp3,L6b VISp Col8a1 Rprm,L6b VISp Crh,L6b ALM Olfr111 Spon1,L6b VISp Mup5,L6b VISp Col8a1 Rxfp1,L6b Hsd17b2,L6b ALM Olfr111 Nxph1,L6b P2ry12,Vip Igfbp6 Pltp,Vip Igfbp6 Car10,Vip Igfbp4 Mab21l1,Vip Lect1 Oxtr,Vip Rspo1 Itga4,Vip Rspo4 Rxfp1 Chat,Vip Lmo1 Myl1,Vip Lmo1 Fam159b,Vip Pygm C1ql1,Vip Ptprt Pkp2,Vip Arhgap36 Hmcn1,Vip Gpc3 Slc18a3,Serpinf1 Aqp5 Vip,Vip Col15a1 Pde1a,Vip Crispld2 Kcne4,Vip Crispld2 Htr2c,Vip Chat Htr1f,Lamp5 Ntn1 Npy2r,Lamp5 Fam19a1 Pax6,Lamp5 Fam19a1 Tmem182,Lamp5 Lhx6,Lamp5 Lsp1,Lamp5 Plch2 Dock5,Lamp5 Krt73,Serpinf1 Clrn1,Sncg Slc17a8,Sncg Gpr50,Sncg Vip Itih5,Sncg Vip Nptx2,Sst Chodl,Pvalb Th Sst,Pvalb Calb1 Sst,Pvalb Reln Tac1,Pvalb Tpbg,Pvalb Reln Itm2a,Pvalb Gpr149 Islr,Pvalb Sema3e Kank4,Pvalb Akr1c18 Ntf3,Pvalb Gabrg1,Pvalb Vipr2,Sst Tac1 Tacr3,Sst Nts,Sst Chrna2 Glra3,Sst Myh8 Fibin,Sst Tac2 Tacstd2,Sst Rxfp1 Prdm8,Sst Rxfp1 Eya1,Sst Tac1 Htr1d,Sst Mme Fam114a1,Sst Tac2 Myh4,Sst Chrna2 Ptgdr,Sst Hpse Sema3c,Sst Hpse Cbln4,Sst Esm1,Sst Crhr2 Efemp1,Sst Crh 4930553C11Rik ,Sst Calb2 Pdlim5,Sst Calb2 Necab1,Sst Myh8 Etv1 ,Sst Nr2f2 Necab1,Oligo Serpinb1a,Oligo Rassf10,Oligo Synpr,Astro Aqp4,OPC Pdgfra Grm5,OPC Pdgfra Ccnb1,Microglia Siglech,PVM Mrc1,Endo Ctla2a,Endo Cytl1,VLMC Osr1 Cd74,Peri Kcnj8,SMC Acta2,VLMC Spp1 Hs3st6,VLMC Osr1 Mc5r,VLMC Spp1 Col15a1
CLIC4,0,0.691471934784495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.594548549550354,0,0,0,0,0,0,0,0,3.65739900910988,6.37138461355796,5.86567141764843,5.5825528616963,0.613531652917927,0,0,0,0,0,0,0,0,6.50913462561398,7.60250808955756,5.31777028044446,5.20476675065461,3.84197311892718,5.62058641045188,2.28161568089748,4.9126364271843,4.21759967754806,4.15461561132689,5.53457408651686,4.46008724011683,4.89200035276562,4.88655014732434,5.17192735435346,0.575312330687437,5.61000744361752,0,3.12101540096137,0.252945464864979,3.24488705912353,1.99638874644762,0,0,0,0,0,0,0,0,2.04264433740849,0,0,0,0,7.92035285541508,4.32337006906127,9.74463204785786,0,0,5.69295885683673,0,0.797560845998086,9.64252107927806,8.94833802693603,7.32262700962306,4.71242074423548,7.77164046115158,0,6.17550956480097,0
UNC5D,0,0,0.992768430768924,0,0,0,6.16047539444615,1.63226821549951,0,0,7.57705110973515,6.11123784695773,6.00469522995395,7.03408362661542,5.93029103416195,8.01283759420571,8.53535314784213,7.95849471647461,7.11696769451173,7.20955084173053,3.75955391153585,4.86089095709363,5.33785363670237,5.71451272987755,6.38952986676652,6.4681734892161,6.5851842872465,7.80658063227279,6.97968230050202,7.19977048401812,9.6335037565344,7.38494010540637,8.4023725783222,7.63360937326169,7.02258974904011,7.39211541514573,7.38674002734038,7.04701481951759,0,0,0.321512479006718,5.74394633858315,0,0,0,0,0.526068811667588,0,0.550892262083466,0,0.200268964791864,0.53605290024021,0,0,0,4.23112515787905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.90014226035982,0.966937370857678,5.62643913669732,7.61750203572819,7.83213050109593,6.71759967754806,7.49409629068245,0.422233000683048,5.00913382570039,4.78915322615232,0,0,8.12158531874543,6.42071818337442,7.07010863903364,6.32831586652978,5.51331967571238,6.1003469613581,0.589755525135755,6.33467552993465,5.52473282002076,5.48058827023386,7.93469340723396,7.01636259876089,6.74238990202644,0,0,4.73108558057105,7.13113671915845,3.82578562746479,1.88165266690504,4.46858331700683,0,0,0,0.344828496997441,7.172127436878,6.62510867643435,6.92623668441333,0.526068811667588,2.08400006225891,0,0,0,0,0,0,0,0,0,0,0,0.565597175854225,0.227087946592901,0,0,0,0,0
LPPR1,0,0,0,0,0,0,0,0,0,0,0,4.81506156070066,5.14465500036799,4.30085587126876,4.45515646695533,0,0,0,0,0,0,3.39973666022477,0,0,0,0,0,0,0,0,0.490560994897155,0,3.35895882583233,2.30886669444827,0.622930350920177,4.01970081770386,0,0,0,0,0.739615280603168,0,0,0,0,0,0,0,0,0,0.833287411789523,0,0,0,1.38720905205291,0.526068811667588,0,0,0,0,5.57106999816771,6.25411445958865,4.86888427302877,5.73633427697511,6.03869527836951,0,0,0,0,7.38326936644399,8.44489064869709,6.49569516262407,7.31588491701953,5.78659636189081,0,7.95255433445407,6.51491126486135,6.19593540259538,5.63372181264101,4.71231998470962,7.57867028572332,8.20236874277526,8.08048476170341,8.21907390664335,8.46922013848816,8.4825659750017,4.14730669878029,5.09296850932414,4.41039455307285,3.86143449689551,2.49431962342134,4.16188768237689,0,3.31034012061215,4.12335225049022,0,3.40190347160796,0,5.11978816688503,6.39780296186249,5.31143045574974,6.08531824958305,5.68873986801449,4.877744249949,4.49303833798703,5.27015513876653,6.51648798090997,6.95814667376272,6.45145755977,6.20789285164133,5.45516280124451,6.12007721923567,5.54442356218942,5.22881356089527,3.80916631959087,4.75915583380027,0.545968369105293,0,0,0,0,6.17044536946751,2.63638486621826,0,0,0,0,0,0,0,0,0,0
UNC13C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.526068811667588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.87085786436376,0.55581615506164,6.55035950055992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.08788710093312,5.83162393682075,0.560706665457932,0,0,0,4.67581593117227,7.415657274159,8.36815720409731,8.5092339335378,8.03573386705259,1.03562390973072,6.97696381716028,0,7.6679263190704,5.43990387673701,3.21878116778407,0.632268215499513,0,0,0,7.20525565066976,7.90607994929383,3.05770392770703,0,0,0,0,0,8.10295051378926,0,2.16671544496642,0,6.54467266866236
PCSK5,0,0,5.60673831741759,6.42492208821069,5.88898672118656,6.66738562102513,7.11425111609612,6.73782194014417,6.60376926461713,5.99455452750468,6.14913740122799,4.91212871174341,4.99660832730136,4.44890095114513,5.94215113198666,0.928353440596448,0,1.16992500144231,0,0,2.49819437322381,1.98858499984506,3.48990407411821,2.09927064988274,4.42317613698565,0,2.39205566190482,0,0,0,0,0,0.584962500721156,0,0,0.464516739322928,0.41455944817463,0,7.98618336288137,7.93079646319724,5.03385915018702,4.23984769855941,5.82113733524311,4.24892591847556,0,5.1876440939425,5.58255600301406,4.15137086249856,5.41902797401928,6.26434876335117,8.31951211962588,7.73407885668218,7.07299294785728,7.17580081124191,6.44821553271793,8.04973966269698,7.97200330380836,0,0,0,0,0,0,0.739848102699327,0,0,0,0,0,0,0,0.584962500721156,0.500793046177013,0,0,0,0,0,0,0,0,0,0.871757484025034,0,2.83315106408655,0,6.18269229751619,0,0,0,0,0,0,0,0,0,0,3.59693514238723,0,0,0,0,0,0,1.61297677018253,0,0,0,0,0,0,0,0,6.86248911022579,7.08972800787273,0,0,0,0,0,0,0,0,0,0,0,1.78659636189081,2.51002882617063,0,0,0,0,0
AW112010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1520312708074,7.75528819513671,8.68173451944935,0,0,0,0,0
EXPH5,0,0,0,2.21101219348551,0,0,0,0,0,0,4.6667565918848,0,0,4.3212065669699,0,1.9575500864321,4.75968848842729,5.47638168756724,2.03210084316702,0.545968369105293,3.90399716610289,4.3394936939021,4.1912352816051,4.5062055607647,4.06110313639666,4.97613430900082,4.61347339102155,5.97537444371465,5.76301297877036,5.5579614268932,6.46205075028186,1.75060491220558,5.43562859405209,4.65138479714256,4.96901230751632,5.37695797205649,5.90594844175045,5.48026512205446,0,0,0,0,0,0,1.35049724708413,0,0,0,0,0,0,3.07123531085404,0,0,0,4.03826057517535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RASL11B,0,0,5.77794567069515,4.7771566660045,4.35825558670513,3.49503949832382,1.53502289408646,0,0,3.10299629936587,6.30979464387458,5.73660396190157,6.27348694877142,5.1106138055009,6.21158369826204,5.8301817816984,6.81659970653491,5.64414469993285,5.37016428054021,4.37642931106992,5.76725703332775,4.72722748438828,5.91061163077391,5.68203448847792,5.71410574917803,6.3118844475329,6.71163245675796,5.83541704839345,6.16640578943748,5.73362549840823,6.82317612929656,6.97347615859021,5.36422222109353,5.32440742867215,5.48960715674871,4.66271041055069,5.10512136636805,5.43362716708478,0,0,0,0,0.423998453277475,6.13103379449245,6.81634370528486,6.0520056184657,6.52042224852645,6.20525524986407,6.3553879698294,6.60258752734256,4.14806899838864,5.69008289282782,5.52825843793822,6.17881132657993,5.49973539868178,3.06177619758669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.84197311892718,4.36594799682829,0.560706665457932,4.01379268102227,3.81147103052984,0,3.77188557851537,4.06023299718555,0,0,1.38404980679516,5.37746266115949,0,0,4.70180684792437,3.83289001416474,1.43295940727611,0,1.46466826700344,3.56437816856506,0,0,0,5.47961860846942,0,4.47378691161437,0,0,0,0,0,0,0,0,0,2.16814169393222,0,0,0,0,0,0,0,0,0,0
RPRML,0,6.99271574831091,7.28752770276465,6.62351574149055,7.1261882105221,6.99527956149001,7.30546886973662,7.38758656581935,7.59377042116091,6.71592055223272,4.23955079661364,7.35864541057091,7.60225105512559,7.09539702279256,7.80154438454187,7.77452061671955,7.53488645761565,7.50985416237699,7.603477988254,7.5197934862411,7.24473700383063,7.39360251689632,7.03666813992406,7.35759806897492,7.02595964325854,7.24365002933399,6.99258888725424,7.50406207663896,7.14761180141184,7.4594316186373,7.11769503892981,7.99638865684435,7.15896306104149,7.27103565169436,7.30615285211144,6.98635399056093,7.54514513194107,7.53013318439181,7.09106507793054,6.61515141786988,7.07745507060077,7.29082651529315,7.3823248900257,7.45103757184355,8.10018924667734,7.80272204922252,7.80909283763592,7.90231473183286,7.58073939054116,7.54504168346746,7.15800191432868,7.00717847472926,7.53016984007691,7.6503897729399,6.07984896275529,6.64371191305668,6.41210404467757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.948600847493356,0,5.31143045574974,4.68257329734758,0,0,0,5.60094310636054,0,4.79285535236249,4.71589337054761,0,0,3.65878273401283,0,0,2.20442724665936,5.65929959164699,6.58571370877816,7.67164720836516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NPTX1,4.47863084355486,0,0,0,0,0,0,0,0,0,5.91671548146183,7.27172957526594,4.39635480911512,7.27909980213375,6.60384532688746,6.34147468356016,5.54596836910529,6.90749159334305,6.61028665708102,7.14271975339368,7.4343717564902,7.27569299905355,6.52747509886633,6.80729047864724,5.97498721860498,4.63978126455304,4.13051620257154,6.26415931293209,5.62746091974735,6.13586316536868,6.12319005859061,4.865783067518,6.29829173062012,6.51608541887599,6.62395462859252,6.80542144617176,5.907594928015,6.14220919138924,7.52387555132852,6.2336196767597,6.42800669951079,5.96069478904077,7.05928459675236,7.50931335797348,7.84429776685586,7.65409760073193,8.4237882405893,7.73125113629863,7.71194189294079,7.86517649653178,7.16875732177596,7.54594933348257,7.42184564249281,7.56150641615602,7.40059992026958,7.57455568565992,6.82642137199581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75167794568758,0,3.2017906588054,0,0,0,0,0,0,4.32481060342048,0,0,0,0,0,0,0,0,1.96346938137205,0,0,0,0,0,0,0,0,0,3.05044258215462,0,5.22265002245148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMEM100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.57167680997093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.96017574027754,9.95204430915252,9.50532522983225,0,0,0,7.39077084942262,0,0,7.16038167651969,0,5.48406482103116,8.7251522120163
SERINC2,0,0,0,3.96993327469786,3.78868571061353,3.23340327428247,2.07833178892811,0,0,1.16240530171024,0,0,0,5.28725064325462,0.978028326206202,0,0,4.76606505147495,0,5.04133060682062,5.46052644570423,5.52716174198893,4.92576053254857,3.82472438177609,0.521041979335626,0,0,0,0,1.32768736417605,3.63575439127776,0,0,0,0,5.30778378470137,0,4.25398926623079,0,0,0,0,1.32886572841423,5.4945920028574,5.21761848535105,5.43578923859572,6.22032995487956,5.17791426922997,5.69167367703885,0,0,0,0,0,4.77170927496471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BHLHE40,0,0,8.48566832956305,6.89869207256049,7.46523987393246,7.57330581171961,7.7861392093386,7.74631276642546,8.09692270666739,8.5610286103902,4.4905701304462,0.560640349896365,2.75147078400223,1.64154602908752,0.918366040229568,6.89551186060267,7.08065766334523,5.24526746651951,6.2710894662656,4.87970576628229,5.28186364610763,6.36795339865711,6.11655081973411,6.16872190590799,6.54145871557235,6.07563948946687,6.69585293935149,6.97801857653249,6.54438964818228,6.38577613826941,6.78568117132622,6.41730985827576,6.48058827023386,6.85030425699498,7.7023112328583,7.11013241520741,6.71052138346271,7.66362925881475,0.505890929729957,0,0,0,0,0,3.93262815702213,0,0,1.51007328655589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.28909670241999,0.258007573501832,2.64846544302731,0,0,0,0,1.54596836910529,0,3.91258116295229,0,0,0,0,0,0,0,0,0,0,0,0,0,0.495695162624069,0,0,0,5.48167571882985,0,0,0,0,4.51727569320958,3.17632277264046,0.985426827170242,0.632268215499513,0,0,0,0.627599283209845,0,0,2.70265754339091,0,0,0,4.97315203787724,0,0,0,0,0,0,0.268026450120105,0,0,0,0,0
CDH5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.50874555424447,8.09407768567191,6.668583584782,0,0,0,4.10598380205007,0
ITPKA,0,0,6.80102928380819,6.85012431429571,7.22042669888904,7.61942031222144,7.83301636102687,8.17297747817094,8.20202528229417,7.92996602880033,7.26416107128808,7.6793323098262,8.03625519970466,7.93916779658285,7.83192955432839,7.94952359588576,7.77676200178623,7.91396646559834,8.00382707811148,7.61397358738023,8.21679233916851,8.44573814312774,8.53311492549656,8.52425731547997,8.71578933149203,8.39585540863948,8.68050014691156,8.01577908759798,8.13244336985511,8.32080054888164,7.39669023594276,8.77806672514682,8.68373153887604,8.8162312678976,8.9847317445354,8.77142726108137,8.50618845832515,9.05398016818765,5.66902676550963,0.55581615506164,5.13090736898491,5.15208643526437,7.27455726146105,7.46470703629125,7.57357145348239,7.1636491277163,6.05115454987851,7.31038540664294,7.44571711723075,5.57440430902258,5.07787929573397,4.91934008244201,6.49902094667425,5.6883199239571,1.40470722211795,0.505890929729957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NXPH3,0,0,1.59931779369823,0,0,0,0.985482030225288,0,0,2.36019396100487,0,0,0,0,0,0,0,0,0,0,0,0,1.19849072974593,0.263034405833794,1.37268321329058,0,0,0,0,0,0,0,0,0,0,0,0,0,6.57364718749332,6.36176835941915,6.23381092581489,5.97061767130624,5.16384727444721,4.97763838176003,4.76871365703049,5.20496125687375,4.47832471148503,5.07550725435655,4.90615653165488,5.89068987768527,6.15740370975666,6.25896559249499,5.67425924177159,6.11518053426154,6.58765841628995,6.33467552993465,6.72027846523333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.91639565003716,0,0,0,0,0,0,0,0,0,0,0,1.22032995487956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CORO6,0,0,5.03165985430805,5.82400405093315,5.39814511650441,4.41108686821697,4.54839394014794,3.80838505065609,5.19846804604334,5.74996807616651,0,0,0,0,0,0,0,0,0,0,0,0,0.55581615506164,0,2.33485356079481,0,0.989134430536905,0,0,0,0,0,0,0,0,0,0,0,4.53729606709084,4.98048235553826,5.06307086892516,5.43795026159905,2.58706336871046,0,0,0,0,0,0,0,0,0,0,0,3.16913643161352,0,1.40053792958373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70292131913541,0,3.41032691228533,6.11124002053246,3.55448643853089,6.21202211078687,1.94860084749336,0,0,0,0,3.71699089440494,3.95791459863299,4.9490601792452,5.6441373162502,6.17722010202162,6.65535182861255,5.53118297570223,6.41869594960205,5.62424696052979,1.62760683812965,5.0866139474095,4.45220004940622,0,0,0,3.12452922334699,4.30231905094883,4.28095631383106,5.34854798626022,5.67750824226472,2.52105073690096,0,3.49416510868047,5.36527259976453,2.05311133645956,4.65193945144334,4.80580834870147,4.33723385680376,4.83916679059412,1.86393845042397,5.22650852980868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PPP1R14A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.54978466794786,0,9.04600532174083,0,0,0,0,0,0,0,0,8.1180904389982,8.41738596615986,0,0,0
SATB2,0,0,7.45820152473794,5.45746296464855,7.43412778418803,6.88889587809915,4.60436421211095,5.81864608282254,6.27360905690748,6.52324964827666,7.69013769298664,7.48828189166294,7.38944800633406,7.51790555352995,7.37838244160373,7.07995619245192,7.52277766952458,7.32562027234505,7.24355484277846,7.43070343333574,7.15197090770111,7.18229453260659,6.66227657860206,6.93225911987462,6.54348938384287,6.77359943942696,6.59730648890445,7.25096137455263,6.94274849409079,7.17032569441556,7.95466088828115,6.82470237564313,7.04734207256218,6.98765477605689,6.70666868217975,6.96468528228436,7.19942365422632,6.80619514749932,5.36071542539293,5.85474373899554,7.46437446355647,4.08147961546577,6.49446828421236,7.24678804381058,5.63517394667492,5.5167521098391,5.87208998933479,3.8806735566115,5.48445951340207,6.96185480763616,7.34741854127279,7.0455166250587,7.03676651185582,6.77383904280898,7.57877950847358,7.67673284608893,7.78122855346812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.952810232516541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48003341145788,0,0,0,0,0
GRASP,0,0,1.58496250072116,3.28540221886225,3.88752527074159,4.04460075681711,4.76469380226702,4.65992455840238,4.57674434933282,4.71259567552198,4.3327079336406,3.70590631507626,5.52124187164681,4.76606505147495,6.15600503529989,4.04373142062517,5.37121034345557,5.40565206128037,1.99276843076892,4.11769504266975,5.18010794523353,5.46277195352434,5.20847791244387,4.17387024973965,4.94672714382116,5.56468250174487,5.64989869960268,5.11914743050764,4.88823888834129,5.09508049190141,5.05330620171346,7.95811407332929,5.85947266685194,5.3798888028223,5.47864829453918,6.00001496921461,5.18158049997516,5.88337643667284,0,0,0,0,2.10386444985371,3.79334259590494,3.42223300068305,3.4351792771034,4.65592421308382,4.22612309163737,4.79723322009529,0.970853654340484,1.73767216857131,0,3.51579464178988,1.65141540672691,4.32199066907064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.83167230968304,0,0,7.01323891511367,0,0,0,0,0,0,0
EXTL1,0,0,3.14567745519564,4.66562016406638,4.63284983011771,4.92452307095944,5.29497310439842,5.65878273401283,5.37781280458245,5.4625266147727,5.74200621086674,5.86702178734525,5.17218768246575,5.85598969730848,5.24620751840923,5.34814525873592,5.22342254993494,5.3212065669699,5.34020617991171,5.48992821940518,5.45005059588254,5.9583993459748,5.19298268479745,5.12617577650498,4.94952405390743,4.54039877277209,4.38128071502445,5.1360681809412,4.38541452301625,4.87676249078156,4.69013441862495,4.94668717321914,5.38474058729238,5.69168045481498,5.80709727493827,5.71734590661394,5.41493484612486,5.79285535236249,5.19613488076516,4.89433274227769,4.62964448340751,4.14607199430025,5.86953891041437,5.93292287978413,5.78319470337615,5.54779609111501,5.35684807923652,5.52632477834807,5.45035794528217,4.78868571061353,3.87478858623,3.62869392134633,4.72642279174528,4.70264892650791,3.48596832458007,3.05831649559082,3.75381844317354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.15690680083139,0,0,0,0,2.60169651648096,0.646096386950946,0,0,1.07724299893246,0,2.85399564717639,2.17278334766509,0,0,0,0,0,0,1.40227462264724,2.41142624572647,1.68257329734758,0,1.41683974191283,0.422233000683048,0,0,0,2.7158933705476,0.560706665457932,0.871843648509318,0,0,0,1.76977173924945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RXFP3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.24716800037477,0,0,0,0,0,0,6.30943083223129,4.72191944555154,0,6.54504168346746,0,0,0,0,0,5.11204124590356,6.97164316014989,0,5.59365255839793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PTHLH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3299166026462,7.76990394498066,5.75685328852744,8.1258267169442,9.81930094941679,7.41587571286012,8.1665766791079,9.14026688428945,9.04116630635076,8.56709913896314,5.14100209384298,0,7.97848166870967,5.23583923276607,9.126317293423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16519494227794,5.45087675307957,4.69646618463669,6.69251089161507,5.65962010366352,2.05658352836637,0,0,9.81963625380883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SP8,0,4.82423272151366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0703893278914,5.06651978142975,5.52663680168334,0,1.3248077295317,0,0,5.94970557757596,4.0071955014042,4.89627184880738,4.3193631169712,2.95233356636969,0,3.52190846294785,2.96716860753263,0,2.799087306074,0,5.31069335412392,5.92195991732617,5.02480639963207,2.2659246428756,5.09965704007943,3.48800077083407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
